review_id,review_title,review_comment,review_star_rating,reviewed_product_asin,review_year,review_country
R1NKMGMZP56M9G,"Sound quality great, battery good, all else not so good","Sound quality is indeed great, seem good for calls, battery is good but i noticed some weird stuff happening, i will update on that later. Whats annoying is when you take the earbuds out of the box for longer without connecting them or the box is out of battery and  you can't turn them on even though they have battery, so i ha e to put them back in the box to wake them, and if the box is out of battery you have a problem even though they have battery. Thats stupid. The app also acts up with annoying notifications and the touch controls are not as configurable as they should. Some feature are annoyingly useless.
Now the worst. The fit is very bad. Although they are very light the fit is based on the ear canal so it's not trustworthy and one tends to stay in a position and the other in another. As mush as i try to push them in, with the right size foams, i can ear them slipping out. I can't feel them secure in place although they never actually came off by them selfs completely, nonetheless its annoying. Also and something that kinda seems on purpose for you to loose one of them and have to buh it again is that the earplugs are very slippery. I mean why would you make something so smal and valuable so polished in a way they can easily slip out of your hands when grabbing them... Seems so obvious that i doubt that wasn't on purpose.
For context i previously had the Sennheiser true wireles first edition, the sound quality was pretty much the same as these but the battery was bad and they had a defect that caused the battery to run out in 2 days or less, and they were very bad fo calls. But they had excellent fit and grip. Basically you just put it in your ear and twist it and it locks in place, the more you twisted it the more secure it got, was perfect aside from a litle disconfort that you got used to. I never ever had to ajust them on contraire of these sonys.
All in all not worth the money at least untill sony makes a solution for the fit. I only didn't return them because i didn't like the ones from bose and i wouldn't buy the new Sennheiser true witeless because i think they should have sent replacements for a product that was defective.
The box from these sonys also feels cheap.
I'm a big fan of Sony for a long time but i think they didn't properly tested this ones and the reviews i read were rushed too.",3,B0C33XXS56,2023,Canada
R1SDI57TOVGJYG,Not great for calls or noise cancelling,These were comfortable for me and listening to music seemed good. However I bought this to use at work - the noise cancelling was not great and it was terrible for calls. It picked up too much background noise and was hard to hear. I returned them.,3,B0C33XXS56,2024,Australia
R1AO6AUT7AKG9P,Great product,Noise cancellation is superb. :),5,B0C345M3T7,2024,Singapore
R2G4EWHYULGN88,Best wireless earphones purchase so far,"The sound quality is superb. Much better than my previous Jabra Elite 7. I am amazed at the sound quality when listening to live music. I would say that it is worth the price that I paid. Hopefully, it will last and not damage so easily like my Jabra.",5,B0C345M3T7,2024,Singapore
R3SMWYKQCE2VMW,Superb sound quality but really bad connectivity and software,One of the best sound quality in my ears. But had to return it because it struggles when trying to connect with my phone in crowded area. The software interface was not really friendly either.,4,B0C33XXS56,2023,Singapore
R7697DL91GT8J,Bought it during Black Friday sale!,A really good product! Amazing ANC and audio quality.,5,B0C345M3T7,2023,Singapore
RT55XP772DQGR,Good Quality with reasonable Price,Super fast delivery.,5,B0C345M3T7,2024,Singapore
R3T939O6HOQQ0U,Can't register product.,Product registration should b easy nstraightforward but it's a hassle. Upon selecting country Spore it goes to SONY products advertisement.,4,B0C345M3T7,2024,Singapore
R3VJMNXV720RPW,"Buy if you like comfort, don't if you want to block noise",More comfortable than the predecessor. Sadly the noise cancelling is wackier and doesn't block outside noise as well,4,B0C33XXS56,2023,Singapore
RREAW0OB03MBU,What can u say,Never disappointed with Sony headsets. This is a must to buy. Love it!!,5,B0C33XXS56,2024,Singapore
